event_id|time|elapsed|dev|rts|seq|L|S|M|port|cancel|fanout|send_event_id|type
842|2.0|0.0|n_13_1|0|842|[]|{"spins": [-1, -1, 1, 1, -1], "rng": 368304652, "times": [3.18347, 1.34615, 3.0035, 1.61473, 1.26408], "spin": -1}|{"spin": 4294967295, "time": 3.18347}|out|True|1||send
1120|3.0|0.0|n_10_10|1|1120|[]|{"spins": [-1, -1, 1, -1, -1], "rng": 1855551931, "times": [0.839262, 1.9057, 0.880313, 1.4151, 1.51876], "spin": -1, "rts": 1}||in|||1117|recv
1046|3.0|0.0|n_4_4|0|1046|[]|{"spins": [1, 1, -1, -1, 1], "rng": 247620166, "times": [2.8533, 1.20649, 2.91204, 1.82163, 1.7472], "spin": 1}||in|||1042|recv
528|1.0|0.0|n_4_14|0|528|[]|{"spins": [1, -1, -1, 1, -1], "rng": 25346796, "times": [5.13255, 2.0757, 0.607271, 1.81767, 1.96903], "spin": 1}||in|||527|recv
849|2.0|0.0|n_15_1|0|849|[]|{"spins": [-1, -1, -1, -1, 1], "rng": 759997771, "times": [1.73188, 1.11849, 0.818676, 0.424253, 3.0035], "spin": -1}||in|||847|recv
770|2.0|0.0|n_9_14|0|770|[]|{"spins": [-1, -1, -1, 1, -1], "rng": 1569375528, "times": [1.00677, 1.93417, 6.57664, 0.706272, 0.832398], "spin": -1}||in|||767|recv
92|0.0|0.0|n_7_13|0|92|[]|{"spins": [-1, -1, -1, 1, -1], "rng": 3068104593, "times": [0.336384, 1.03813, 0.180547, 0.225097, 0.262092], "spin": -1}||||||init
1091|3.0|0.0|n_12_2|0|1091|[]|{"spins": [1, 1, -1, -1, 1], "rng": 349598638, "times": [2.50841, 2.38793, 1.61984, 3.69894, 0.638503], "spin": 1}||in|||1087|recv
889|2.0|0.0|n_0_8|0|889|[]|{"lastFlipTime": 0.272286, "spins": [1, 1, 1, -1, 1], "rng": 1110632681, "times": [1.6248, 0.883045, 0.966749, 1.41814, 0.572029], "spin": 1}||in|||887|recv
201|0.0|0.0|n_4_4|0|201|[]|{"spins": [1, -1, -1, -1, 1], "rng": 247620166, "times": [2.8533, 0.0721432, 2.91204, 1.82163, 1.7472], "spin": 1}||||||init
511|0.0|0.0|n_5_6|1|511|[]|{"spins": [-1, 1, 1, -1, -1], "rng": 2879934614, "times": [0.399676, 2.83911, 1.09502, 0.988281, 0.561234], "spin": -1, "rts": 1}||in|||507|recv
906|2.0|0.0|n_6_3|1|906|[]|{"lastFlipTime": 0.602701, "spins": [1, 1, -1, -1, 1], "spin": 1, "rts": 1, "rng": 3339799163, "times": [0.854235, 1.59683, 3.53088, 1.60511, 0.865735]}||in|||902|recv
714|1.0|0.0|n_2_0|0|714|[]|{"spins": [-1, 1, 1, -1, -1], "rng": 1226617027, "times": [1.25318, 1.27057, 0.582321, 1.21448, 1.62512], "spin": -1}||in|||712|recv
616|1.0|0.0|n_7_13|0|616|[]|{"spins": [-1, -1, -1, 1, -1], "rng": 3068104593, "times": [0.336384, 1.03813, 1.15172, 0.225097, 0.262092], "spin": -1}||in|||612|recv
340|0.0|0.0|n_8_11|0|340|[]|{"spins": [1, -1, 1, 1, -1], "rng": 1249933262, "times": [1.23435, 1.73214, 1.20332, 3.23888, 2.12436], "spin": 1}||in|||337|recv
706|1.0|0.0|n_11_10|0|706|[]|{"spins": [1, -1, -1, 1, -1], "rng": 1780921516, "times": [0.880313, 0.32754, 0.52094, 2.45935, 0.839262], "spin": 1}||in|||702|recv
1090|3.0|0.0|n_14_2|0|1090|[]|{"spins": [-1, 1, -1, 1, -1], "rng": 688447663, "times": [1.83076, 3.0035, 0.424253, 1.29622, 1.61984], "spin": -1}||in|||1087|recv
1176|4.0|0.0|n_11_12|0|1176|[]|{"spins": [-1, 1, -1, -1, -1], "rng": 1464047112, "times": [1.34255, 2.45935, 0.685826, 1.58013, 2.07434], "spin": -1}||in|||1172|recv
1155|4.0|0.0|n_12_11|0|1155|[]|{"spins": [1, 1, -1, 1, 1], "rng": 472360977, "times": [2.51231, 1.69904, 2.07202, 0.656731, 2.45935], "spin": 1}||in|||1152|recv
595|1.0|0.0|n_0_1|1|595|[]|{"spins": [-1, -1, -1, -1, -1], "rng": 3283031016, "times": [0.269329, 1.2781, 1.52722, 0.635184, 1.73188], "spin": -1, "rts": 1}||in|||592|recv
1192|4.0|0.0|n_1_6|0|1192|[]|{"spins": [1, 1, 1, 1, 1], "rng": 3104514493, "times": [0.68527, 1.16563, 0.924206, 0.410932, 0.412369], "spin": 1}|{"spin": 1, "time": 0.68527}|out|True|1||send
420|0.0|0.0|n_0_13|0|420|[]|{"spins": [-1, -1, 1, -1, -1], "rng": 2260319270, "times": [0.641938, 0.430593, 1.73297, 1.6046, 0.148708], "spin": -1}||in|||417|recv
379|0.0|0.0|n_9_10|0|379|[]|{"spins": [-1, -1, -1, 1, -1], "rng": 940523117, "times": [1.51876, 1.09915, 0.839262, 1.20332, 1.73214], "spin": -1}||in|||377|recv
171|0.0|0.0|n_2_12|1|171|[]|{"spins": [1, 1, 1, 1, 1], "rng": 2766736163, "times": [0.439776, 0.585907, 1.29462, 1.90391, 1.52188], "spin": 1, "rts": 1}||||||init
477|0.0|0.0|n_10_0|0|477|[]|{"lastFlipTime": 0.100017, "spins": [-1, 1, -1, -1, -1], "rng": 2830429667, "times": [0.517033, 0.840847, 0.467474, 0.72474, 0.300056], "spin": -1}|{"spin": 4294967295, "time": 0.517033}|out|True|1||send
1237|4.0|0.0|n_1_4|0|1237|[]|{"spins": [1, 1, 1, 1, 1], "rng": 1876331874, "times": [1.21104, 0.932686, 1.74929, 1.16563, 1.65688], "spin": 1}|{"spin": 1, "time": 1.21104}|out|True|1||send
658|1.0|0.0|n_5_2|0|658|[]|{"spins": [1, -1, 1, -1, 1], "rng": 405900635, "times": [2.35909, 3.22032, 1.59683, 0.691183, 0.296708], "spin": 1}||in|||657|recv
578|1.0|0.0|n_6_15|0|578|[]|{"spins": [-1, -1, -1, 1, -1], "rng": 1714463041, "times": [0.918344, 2.10339, 0.568542, 1.42217, 2.37178], "spin": -1}||in|||577|recv
1196|4.0|0.0|n_0_6|1|1196|[]|{"spins": [1, -1, 1, 1, -1], "rng": 2843612768, "times": [0.412369, 1.08052, 0.68527, 0.883045, 0.448466], "spin": 1, "rts": 1}||in|||1192|recv
715|1.0|0.0|n_2_2|0|715|[]|{"spins": [1, -1, 1, 1, -1], "rng": 932265108, "times": [1.52758, 1.21448, 1.36306, 3.71758, 0.740431], "spin": 1}||in|||712|recv
1254|4.0|0.0|n_1_15|0|1254|[]|{"lastFlipTime": 1.13794, "spins": [1, 1, -1, -1, -1], "rng": 941218890, "times": [2.65597, 2.26939, 2.10714, 1.62512, 2.09837], "spin": 1}||in|||1252|recv
64|0.0|0.0|n_4_10|1|64|[]|{"spins": [-1, -1, -1, 1, 1], "rng": 3728267641, "times": [0.1415, 0.668679, 0.681632, 2.63215, 0.807902], "spin": -1, "rts": 1}||||||init
238|0.0|0.0|n_5_14|0|238|[]|{"spins": [-1, -1, -1, 1, 1], "rng": 2340051451, "times": [0.607271, 0.167372, 2.10339, 0.555115, 5.13255], "spin": -1}||||||init
291|0.0|0.0|n_0_9|0|291|[]|{"spins": [1, -1, -1, -1, -1], "rng": 1366537963, "times": [1.14516, 0.272286, 2.5654, 2.4436, 1.22222], "spin": 1}||in|||287|recv
977|3.0|0.0|n_15_3|0|977|[]|{"spins": [1, -1, 1, 1, 1], "rng": 3061109150, "times": [0.742829, 0.424253, 1.72655, 0.702212, 1.29622], "spin": 1}|{"spin": 1, "time": 0.742829}|out|True|1||send
1015|3.0|0.0|n_11_8|0|1015|[]|{"lastFlipTime": 0.124071, "spins": [-1, -1, -1, -1, -1], "rng": 776294037, "times": [1.83474, 1.60279, 3.31618, 1.74988, 1.05782], "spin": -1}||in|||1012|recv
183|0.0|0.0|n_13_15|1|183|[]|{"spins": [1, -1, -1, -1, 1], "rng": 2976150509, "times": [0.366813, 0.797783, 1.47316, 1.34615, 1.18816], "spin": 1, "rts": 1}||||||init
975|3.0|0.0|n_8_15|0|975|[]|{"spins": [1, -1, 1, 1, -1], "rng": 546883347, "times": [2.06096, 0.868348, 0.706272, 1.81114, 0.568542], "spin": 1}||in|||972|recv
15|0.0|0.0|n_3_15|0|15|[]|{"spins": [-1, -1, -1, -1, 1], "rng": 1168899335, "times": [1.30138, 1.96903, 1.20362, 0.296079, 1.27057], "spin": -1}||||||init
212|0.0|0.0|n_4_6|1|212|[]|{"spins": [-1, -1, -1, 1, -1], "rng": 3550233817, "times": [0.19043, 1.82163, 0.399676, 0.290857, 2.82], "spin": -1, "rts": 1}||||||init
24|0.0|0.0|n_9_8|0|24|[]|{"spins": [-1, 1, -1, 1, -1], "rng": 2151701098, "times": [0.691185, 2.03962, 1.05782, 0.298987, 0.18945], "spin": -1}||||||init
290|0.0|0.0|n_0_11|0|290|[]|{"spins": [-1, -1, 1, 1, -1], "rng": 1814967916, "times": [0.861376, 2.4436, 1.70049, 0.194286, 1.90366], "spin": -1}||in|||287|recv
695|1.0|0.0|n_1_7|0|695|[]|{"spins": [1, 1, -1, 1, 1], "rng": 2847700443, "times": [0.410932, 0.228866, 0.47047, 0.966749, 0.883045], "spin": 1}||in|||692|recv
656|1.0|0.0|n_10_13|0|656|[]|{"spins": [-1, -1, -1, -1, -1], "rng": 996685391, "times": [1.78483, 2.07434, 1.58013, 6.57664, 1.93417], "spin": -1}||in|||652|recv
515|1.0|0.0|n_4_8|0|515|[]|{"spins": [-1, -1, -1, -1, -1], "rng": 2213389478, "times": [0.662919, 1.81818, 0.660363, 0.668679, 0.531032], "spin": -1}||in|||512|recv
1040|3.0|0.0|n_14_9|1|1040|[]|{"spins": [1, 1, -1, 1, 1], "rng": 1859433129, "times": [0.837172, 1.28032, 1.22222, 2.39363, 2.17439], "spin": 1, "rts": 1}||in|||1037|recv
497|0.0|0.0|n_13_3|0|497|[]|{"lastFlipTime": 0.409571, "spins": [1, 1, 1, 1, -1], "rng": 104405575, "times": [4.12649, 0.637919, 1.29622, 0.444392, 0.72986], "spin": 1}|{"spin": 1, "time": 4.12649}|out|True|1||send
1235|4.0|0.0|n_0_13|1|1235|[]|{"lastFlipTime": 0.641938, "spins": [1, 1, 1, -1, -1], "spin": 1, "rts": 1, "rng": 2312832584, "times": [1.26091, 2.66915, 1.73297, 1.6046, 2.64269]}||in|||1232|recv
122|0.0|0.0|n_10_7|1|122|[]|{"spins": [1, -1, -1, -1, 1], "rng": 4011937583, "times": [0.0681696, 2.25096, 1.60279, 1.05782, 2.03962], "spin": 1, "rts": 1}||||||init
513|1.0|0.0|n_3_7|0|513|[]|{"spins": [-1, -1, -1, -1, -1], "rng": 2740216858, "times": [0.449407, 2.82, 1.81818, 0.531032, 0.35172], "spin": -1}||in|||512|recv
1056|3.0|0.0|n_4_5|0|1056|[]|{"spins": [-1, 1, 1, -1, -1], "rng": 694763698, "times": [1.82163, 2.8533, 2.83911, 0.912476, 2.96083], "spin": -1}||in|||1052|recv
35|0.0|0.0|n_12_0|0|35|[]|{"spins": [1, 1, -1, 1, -1], "rng": 272741873, "times": [2.75667, 1.18816, 1.34615, 0.39912, 0.467474], "spin": 1}||||||init
388|0.0|0.0|n_6_13|1|388|[]|{"spins": [-1, -1, -1, -1, 1], "rng": 3304719838, "times": [0.262092, 1.66142, 0.336384, 2.10339, 4.88399], "spin": -1, "rts": 1}||in|||387|recv
919|2.0|0.0|n_15_11|0|919|[]|{"spins": [-1, -1, 1, -1, 1], "rng": 640043833, "times": [1.90366, 3.27864, 0.9555, 1.40888, 4.11357], "spin": -1}||in|||917|recv
781|2.0|0.0|n_9_2|1|781|[]|{"lastFlipTime": 0.288724, "spins": [1, 1, -1, 1, -1], "spin": 1, "rts": 1, "rng": 3525437242, "times": [0.486164, 1.02766, 0.626987, 1.12419, 5.93263]}||in|||777|recv
1231|4.0|0.0|n_4_5|1|1231|[]|{"spins": [-1, 1, 1, -1, -1], "rng": 694763698, "times": [1.82163, 2.8533, 2.83911, 2.14888, 2.96083], "spin": -1, "rts": 1}||in|||1227|recv
1109|3.0|0.0|n_11_11|0|1109|[]|{"spins": [1, 1, 1, -1, -1], "rng": 367180672, "times": [2.45935, 0.880313, 2.51231, 1.34255, 1.4151], "spin": 1}||in|||1107|recv
393|0.0|0.0|n_6_3|1|393|[]|{"spins": [-1, 1, 1, -1, -1], "rng": 2350769057, "times": [0.602701, 1.59683, 0.653618, 1.60511, 0.691183], "spin": -1, "rts": 1}||in|||392|recv
429|0.0|0.0|n_3_3|0|429|[]|{"spins": [-1, 1, -1, 1, 1], "rng": 2589674151, "times": [0.505912, 1.36306, 0.0721432, 1.7472, 3.71758], "spin": -1}||in|||427|recv
309|0.0|0.0|n_4_9|0|309|[]|{"spins": [-1, -1, 1, 1, 1], "rng": 2200677714, "times": [0.668679, 0.662919, 1.37301, 0.300049, 1.10507], "spin": -1}||in|||307|recv
805|2.0|0.0|n_11_3|0|805|[]|{"lastFlipTime": 0.0922196, "spins": [-1, 1, 1, -1, -1], "rng": 875542751, "times": [1.68257, 0.638503, 1.39004, 0.747295, 4.39314], "spin": -1}||in|||802|recv
692|1.0|0.0|n_2_7|0|692|[]|{"spins": [-1, 1, -1, -1, 1], "rng": 3814060423, "times": [0.47047, 0.924206, 0.449407, 1.21399, 0.410932], "spin": -1}|{"spin": 4294967295, "time": 0.47047}|out|True|1||send
335|0.0|0.0|n_7_10|0|335|[]|{"spins": [1, 1, -1, -1, 1], "rng": 809579143, "times": [1.66868, 0.851874, 1.73214, 2.12436, 0.024363], "spin": 1}||in|||332|recv
1233|4.0|0.0|n_14_13|0|1233|[]|{"spins": [1, 1, -1, -1, 1], "rng": 425111708, "times": [2.31285, 1.67608, 2.64269, 1.5006, 1.90598], "spin": 1}||in|||1232|recv
614|1.0|0.0|n_8_14|0|614|[]|{"lastFlipTime": 0.0677639, "spins": [-1, -1, -1, 1, 1], "rng": 1999324817, "times": [0.832398, 1.15172, 1.00677, 2.06096, 0.225097], "spin": -1}||in|||612|recv
214|0.0|0.0|n_2_10|0|214|[]|{"spins": [1, 1, 1, 1, -1], "rng": 388574657, "times": [2.40271, 0.412985, 0.807902, 0.585907, 1.87183], "spin": 1}||||||init
1114|3.0|0.0|n_3_11|0|1114|[]|{"spins": [-1, -1, 1, 1, 1], "rng": 26893946, "times": [5.0733, 5.90149, 2.63215, 1.29462, 1.99779], "spin": -1}||in|||1112|recv
100|0.0|0.0|n_1_1|0|100|[]|{"spins": [-1, 1, -1, -1, -1], "rng": 932602633, "times": [1.52722, 0.91126, 0.619727, 0.740431, 0.000652466], "spin": -1}||||||init
864|2.0|0.0|n_1_5|1|864|[]|{"spins": [-1, 1, 1, 1, -1], "rng": 3162033788, "times": [0.306229, 0.382913, 0.933034, 0.360684, 1.08052], "spin": -1, "rts": 1}||in|||862|recv
318|0.0|0.0|n_6_3|0|318|[]|{"spins": [-1, -1, 1, -1, -1], "rng": 2350769057, "times": [0.602701, 0.434636, 0.653618, 1.60511, 0.691183], "spin": -1}||in|||317|recv
966|3.0|0.0|n_15_13|1|966|[]|{"spins": [-1, -1, 1, -1, 1], "rng": 2437475605, "times": [0.715189, 1.40888, 1.26091, 4.29244, 2.31285], "spin": -1, "rts": 1}||in|||962|recv
519|1.0|0.0|n_8_2|0|519|[]|{"spins": [-1, -1, 1, 1, -1], "rng": 14097713, "times": [5.93263, 1.5541, 0.486164, 0.44181, 1.44413], "spin": -1}||in|||517|recv
961|3.0|0.0|n_6_2|0|961|[]|{"lastFlipTime": 0.434636, "spins": [1, 1, -1, 1, 1], "rng": 1343468039, "times": [1.59683, 2.92738, 1.44413, 2.23429, 2.35909], "spin": 1}||in|||957|recv
1143|4.0|0.0|n_13_10|0|1143|[]|{"spins": [-1, 1, 1, -1, -1], "rng": 308875846, "times": [3.10925, 2.17439, 2.39363, 2.07202, 0.52094], "spin": -1}||in|||1142|recv
837|2.0|0.0|n_7_5|0|837|[]|{"lastFlipTime": 0.365051, "spins": [-1, 1, -1, 1, 1], "rng": 843618934, "times": [1.99255, 2.69275, 0.55957, 0.702579, 4.20325], "spin": -1}|{"spin": 4294967295, "time": 1.99255}|out|True|1||send
1168|4.0|0.0|n_13_0|1|1168|[]|{"spins": [-1, -1, -1, -1, 1], "rng": 1117719614, "times": [1.34615, 2.35287, 2.04249, 3.18347, 2.75667], "spin": -1, "rts": 1}||in|||1167|recv
493|0.0|0.0|n_2_5|1|493|[]|{"spins": [1, 1, -1, 1, -1], "rng": 3165314954, "times": [0.305191, 0.314581, 2.96083, 0.924206, 0.306229], "spin": 1, "rts": 1}||in|||492|recv
650|1.0|0.0|n_0_13|0|650|[]|{"spins": [-1, 1, 1, -1, -1], "rng": 2260319270, "times": [0.641938, 2.66915, 1.73297, 1.6046, 0.148708], "spin": -1}||in|||647|recv
811|2.0|0.0|n_13_3|0|811|[]|{"lastFlipTime": 0.409571, "spins": [1, 1, 1, -1, -1], "rng": 104405575, "times": [4.12649, 1.61473, 1.29622, 0.736943, 3.69894], "spin": 1}||in|||807|recv
32|0.0|0.0|n_6_0|0|32|[]|{"spins": [1, -1, 1, 1, -1], "rng": 1035905546, "times": [1.42217, 0.918344, 0.435321, 2.92738, 0.920343], "spin": 1}||||||init
76|0.0|0.0|n_6_4|1|76|[]|{"spins": [1, -1, 1, 1, -1], "rng": 3276490391, "times": [0.270671, 0.602701, 0.34656, 4.20325, 2.91204], "spin": 1, "rts": 1}||||||init
457|0.0|0.0|n_6_10|0|457|[]|{"lastFlipTime": 0.024363, "spins": [-1, -1, 1, -1, -1], "rng": 3545044058, "times": [0.216256, 0.814713, 1.66868, 0.214493, 0.681632], "spin": -1}|{"spin": 4294967295, "time": 0.216256}|out|True|1||send
856|2.0|0.0|n_12_0|0|856|[]|{"spins": [1, 1, -1, -1, -1], "rng": 272741873, "times": [2.75667, 2.07215, 1.34615, 1.26408, 3.44538], "spin": 1}||in|||852|recv
723|1.0|0.0|n_12_4|0|723|[]|{"spins": [-1, -1, 1, 1, -1], "rng": 438967268, "times": [2.28077, 0.72986, 0.444392, 0.843107, 0.197181], "spin": -1}||in|||722|recv
882|2.0|0.0|n_3_7|0|882|[]|{"spins": [-1, -1, -1, -1, -1], "rng": 2846856796, "times": [0.860635, 2.82, 1.81818, 0.531032, 0.47047], "spin": -1}|{"spin": 4294967295, "time": 0.860635}|out|True|1||send
596|1.0|0.0|n_1_2|0|596|[]|{"spins": [-1, -1, 1, 1, -1], "rng": 2048304866, "times": [0.740431, 1.52722, 1.52758, 0.932686, 0.635184], "spin": -1}||in|||592|recv
187|0.0|0.0|n_5_6|0|187|[]|{"spins": [-1, 1, 1, -1, -1], "rng": 2879934614, "times": [0.399676, 2.83911, 0.228375, 0.988281, 0.19043], "spin": -1}||||||init
665|1.0|0.0|n_4_6|1|665|[]|{"spins": [-1, -1, -1, -1, -1], "rng": 2964297843, "times": [0.561234, 1.82163, 2.04895, 1.81818, 2.82], "spin": -1, "rts": 1}||in|||662|recv
1147|4.0|0.0|n_9_2|0|1147|[]|{"lastFlipTime": 0.511966, "spins": [-1, 1, -1, 1, -1], "rng": 2621219086, "times": [1.00577, 1.02766, 0.626987, 1.12419, 5.93263], "spin": -1}|{"spin": 4294967295, "time": 1.00577}|out|True|1||send
1242|4.0|0.0|n_5_14|0|1242|[]|{"lastFlipTime": 1.18732, "spins": [1, 1, -1, -1, 1], "rng": 325839593, "times": [4.61898, 4.88399, 2.10339, 2.37178, 5.13255], "spin": 1}|{"spin": 1, "time": 4.61898}|out|True|1||send
621|1.0|0.0|n_10_0|0|621|[]|{"lastFlipTime": 0.100017, "spins": [-1, 1, -1, -1, 1], "rng": 2830429667, "times": [0.517033, 0.840847, 0.467474, 0.72474, 1.60942], "spin": -1}||in|||617|recv
685|1.0|0.0|n_4_1|0|685|[]|{"spins": [1, 1, -1, 1, 1], "rng": 2484870463, "times": [0.547223, 1.47701, 3.22032, 0.432991, 1.36412], "spin": 1}||in|||682|recv
1123|3.0|0.0|n_13_0|0|1123|[]|{"spins": [-1, -1, -1, -1, 1], "rng": 1117719614, "times": [1.34615, 2.35287, 0.941385, 3.18347, 2.75667], "spin": -1}||in|||1122|recv
359|0.0|0.0|n_7_6|0|359|[]|{"spins": [1, 1, 1, 1, 1], "rng": 2127324967, "times": [0.702579, 0.365051, 2.753, 0.343659, 0.228375], "spin": 1}||in|||357|recv
813|2.0|0.0|n_13_5|0|813|[]|{"spins": [1, 1, 1, 1, 1], "rng": 1519386711, "times": [1.03914, 1.34841, 0.8354, 0.819549, 0.843107], "spin": 1}||in|||812|recv
958|3.0|0.0|n_7_3|0|958|[]|{"lastFlipTime": 0.653618, "spins": [-1, -1, 1, 1, 1], "rng": 241758032, "times": [3.53088, 1.44413, 0.779887, 2.69275, 2.23429], "spin": -1}||in|||957|recv
269|0.0|0.0|n_2_0|0|269|[]|{"spins": [-1, 1, -1, 1, 1], "rng": 1226617027, "times": [1.25318, 1.27057, 0.296079, 0.62305, 0.91126], "spin": -1}||in|||267|recv
1010|3.0|0.0|n_1_6|1|1010|[]|{"spins": [1, 1, 1, 1, 1], "rng": 3764541459, "times": [0.360684, 1.16563, 0.924206, 0.410932, 0.412369], "spin": 1, "rts": 1}||in|||1007|recv
908|2.0|0.0|n_3_4|0|908|[]|{"spins": [1, 1, 1, -1, 1], "rng": 748443057, "times": [1.7472, 1.64511, 2.8533, 2.96083, 1.74929], "spin": 1}||in|||907|recv
682|1.0|0.0|n_4_2|1|682|[]|{"spins": [1, 1, 1, 1, 1], "rng": 3747770718, "times": [0.432991, 0.547223, 2.35909, 0.715127, 1.36306], "spin": 1, "rts": 1}|{"spin": 1, "time": 0.432991}|out|True|1||send
965|3.0|0.0|n_0_14|0|965|[]|{"lastFlipTime": 0.020688, "spins": [-1, 1, 1, -1, -1], "rng": 881203967, "times": [1.6046, 1.26091, 2.26939, 2.09837, 4.29244], "spin": -1}||in|||962|recv
119|0.0|0.0|n_15_6|0|119|[]|{"spins": [-1, -1, 1, -1, 1], "rng": 2742794981, "times": [0.448466, 0.642356, 0.412369, 0.659376, 0.657811], "spin": -1}||||||init
225|0.0|0.0|n_1_15|0|225|[]|{"spins": [-1, 1, 1, 1, 1], "rng": 1622370486, "times": [0.973556, 2.26939, 1.27057, 0.91126, 0.666961], "spin": -1}||||||init
525|1.0|0.0|n_12_11|1|525|[]|{"spins": [1, -1, 1, 1, 1], "rng": 3166366791, "times": [0.304859, 0.52094, 1.30978, 0.656731, 2.45935], "spin": 1, "rts": 1}||in|||522|recv
825|2.0|0.0|n_7_13|1|825|[]|{"spins": [-1, -1, -1, -1, -1], "rng": 3068104593, "times": [0.336384, 1.03813, 1.15172, 1.41307, 1.19177], "spin": -1, "rts": 1}||in|||822|recv
703|1.0|0.0|n_11_8|0|703|[]|{"lastFlipTime": 0.124071, "spins": [-1, -1, -1, -1, -1], "rng": 776294037, "times": [1.83474, 1.60279, 0.868576, 0.32754, 1.05782], "spin": -1}||in|||702|recv
591|1.0|0.0|n_1_11|0|591|[]|{"spins": [1, -1, 1, 1, -1], "rng": 784235387, "times": [1.70049, 1.87183, 1.99779, 1.52188, 0.861376], "spin": 1}||in|||587|recv
1186|4.0|0.0|n_9_12|1|1186|[]|{"spins": [1, -1, -1, -1, 1], "rng": 1093493879, "times": [1.36807, 1.60753, 2.07434, 1.93417, 3.23888], "spin": 1, "rts": 1}||in|||1182|recv
552|1.0|0.0|n_1_0|0|552|[]|{"lastFlipTime": 0.91126, "spins": [-1, -1, -1, -1, -1], "rng": 2103453551, "times": [1.62512, 0.973556, 1.25318, 1.52722, 1.2781], "spin": -1}|{"spin": 4294967295, "time": 1.62512}|out|True|1||send
1115|3.0|0.0|n_2_10|0|1115|[]|{"spins": [1, 1, -1, 1, -1], "rng": 388574657, "times": [2.40271, 1.89505, 5.90149, 1.99779, 1.87183], "spin": 1}||in|||1112|recv
394|0.0|0.0|n_6_1|0|394|[]|{"spins": [1, 1, 1, 1, 1], "rng": 229939838, "times": [2.92738, 1.42217, 0.331691, 1.59683, 0.164152], "spin": 1}||in|||392|recv
114|0.0|0.0|n_6_15|0|114|[]|{"spins": [-1, -1, 1, 1, 1], "rng": 1714463041, "times": [0.918344, 2.10339, 0.0247234, 1.42217, 0.555115], "spin": -1}||||||init
712|1.0|0.0|n_2_1|1|712|[]|{"lastFlipTime": 0.62305, "spins": [-1, -1, 1, 1, -1], "spin": -1, "rts": 1, "rng": 2377408315, "times": [1.21448, 1.25318, 1.36412, 1.52758, 1.52722]}|{"spin": 4294967295, "time": 1.21448}|out|True|1||send
1073|3.0|0.0|n_8_6|0|1073|[]|{"spins": [1, 1, 1, 1, 1], "rng": 456093340, "times": [2.753, 4.04255, 4.72294, 0.772179, 1.37368], "spin": 1}||in|||1072|recv
1112|3.0|0.0|n_3_10|0|1112|[]|{"lastFlipTime": 0.807902, "spins": [-1, 1, 1, -1, 1], "rng": 26353776, "times": [5.90149, 1.10507, 2.01966, 5.0733, 2.40271], "spin": -1}|{"spin": 4294967295, "time": 5.90149}|out|True|1||send
878|2.0|0.0|n_1_3|0|878|[]|{"spins": [1, -1, 1, 1, 1], "rng": 1690049302, "times": [0.932686, 0.740431, 3.71758, 0.382913, 1.72655], "spin": 1}||in|||877|recv
189|0.0|0.0|n_8_3|0|189|[]|{"spins": [1, -1, 1, -1, 1], "rng": 2761114227, "times": [0.44181, 0.213444, 1.12419, 0.129253, 0.653618], "spin": 1}||||||init
166|0.0|0.0|n_1_10|0|166|[]|{"spins": [-1, -1, 1, 1, -1], "rng": 660744399, "times": [1.87183, 2.5654, 2.40271, 1.70049, 0.425861], "spin": -1}||||||init
1136|4.0|0.0|n_12_2|0|1136|[]|{"spins": [1, 1, -1, -1, 1], "rng": 349598638, "times": [2.50841, 2.38793, 2.81806, 3.69894, 0.638503], "spin": 1}||in|||1132|recv
643|1.0|0.0|n_9_5|0|643|[]|{"spins": [1, -1, 1, 1, -1], "rng": 1812955070, "times": [0.862486, 0.840067, 3.07747, 4.72294, 0.55957], "spin": 1}||in|||642|recv
736|1.0|0.0|n_12_0|0|736|[]|{"spins": [1, 1, -1, -1, -1], "rng": 272741873, "times": [2.75667, 1.18816, 1.34615, 1.26408, 3.44538], "spin": 1}||in|||732|recv
520|1.0|0.0|n_9_1|0|520|[]|{"spins": [1, -1, -1, 1, -1], "rng": 2785947395, "times": [0.432856, 0.300056, 0.72474, 0.486164, 1.5541], "spin": 1}||in|||517|recv
931|2.0|0.0|n_14_8|0|931|[]|{"spins": [1, 1, 1, 1, 1], "rng": 1404896975, "times": [1.28032, 1.21552, 0.572029, 0.837172, 1.13176], "spin": 1}||in|||927|recv
508|0.0|0.0|n_6_7|0|508|[]|{"spins": [1, 1, 1, -1, -1], "rng": 1692513556, "times": [0.931229, 1.09502, 0.343659, 0.565645, 0.988281], "spin": 1}||in|||507|recv
623|1.0|0.0|n_12_13|0|623|[]|{"spins": [1, 1, -1, 1, -1], "rng": 1540720029, "times": [1.02519, 0.656731, 0.209222, 1.26759, 1.58013], "spin": 1}||in|||622|recv
791|2.0|0.0|n_13_7|0|791|[]|{"lastFlipTime": 0.089328, "spins": [-1, 1, 1, -1, -1], "rng": 1672490236, "times": [1.36924, 0.819549, 1.21552, 0.67688, 1.63885], "spin": -1}||in|||787|recv
123|0.0|0.0|n_8_14|1|123|[]|{"spins": [1, -1, -1, 1, 1], "rng": 4013565639, "times": [0.0677639, 0.180547, 1.00677, 2.06096, 0.225097], "spin": 1, "rts": 1}||||||init
